13805453,ASRock 라데온 RX 6700 XT CHALLENGER D D6 12GB 디앤디컴,1524440,1524430,1512240,1512230,1507240,1506550,1504920,1504350,1504230,1503950,1302030,1268990,1268880,1268690,2000000,1268460,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,0,0,0
13645739,ASRock 라데온 RX 6700 XT CHALLENGER D D6 12GB 에즈윈,1572990,1572990,1572990,1572990,1572990,1572990,1572990,1572990,1572990,1461870,1461870,1572990,1572990,1572990,1572990,1572990,1572990,1572990,1572990,1573000,1573000,1573000,1573000,1573000,1573000,1573000,0,0,0
15189572,ASRock 라데온 RX 6700 XT CHALLENGER D OC D6 12GB 디앤디컴,0,0,0,0,0,0,0,0,0,0,0,0,0,1326800,0,0,0,0,0,0,0,0,0,1290000,1290000,1270000,0,0,0
13805687,ASRock 라데온 RX 6700 XT CHALLENGER Pro OC D6 12GB 디앤디컴,1303730,1304870,1304750,1304690,1304450,1304220,1303970,1303730,1303500,1303310,1303070,1302840,1302830,1312450,1312450,1399950,1524440,1512240,1507250,1505200,1504680,1504500,1504070,1503890,1503830,1503780,0,0,0
13645580,ASRock 라데온 RX 6700 XT CHALLENGER Pro OC D6 12GB 에즈윈,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,0,0,0
13083704,ASRock 라데온 RX 6800 CHALLENGER Pro OC D6 16GB 에즈윈,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,1904000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2600000,2000000,0,0,0
12948032,ASRock 라데온 RX 6800 XT Taichi X OC D6 16GB 에즈윈,1902180,1902180,3500000,1819180,1818940,1818820,1818580,3500000,1991200,1781600,1991200,1991200,1991200,1991200,1991200,1991200,1991200,1991200,1991200,1991200,1991200,1991200,1991200,1991200,1991200,1991200,0,0,0
6739429,ASUS DUAL 라데온 RX 580 O8G D5 8GB,699900,699900,699900,699900,699900,699900,699900,699900,749000,749000,749000,749000,749000,749000,749000,749000,749000,749000,749000,749000,749000,749000,749000,749000,749000,749000,0,0,0
15013853,ASUS DUAL 라데온 RX 6600 XT O8G D6 8GB 대원CTS,1000000,834600,877400,877400,877400,877400,877400,877400,848000,848000,848000,848000,848000,848000,848000,848000,848000,848000,848000,848000,848000,869200,869200,869200,869200,869200,0,0,0
15260600,ASUS DUAL 라데온 RX 6600 XT O8G OC D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13648103,ASUS DUAL 라데온 RX 6700 XT D6 12GB,1800000,1800000,1800000,1800000,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13653296,ASUS DUAL 라데온 RX 6700 XT D6 12GB 대원CTS,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,0,0,0
11068359,ASUS DUAL 지포스 GTX 1660 SUPER O6G EVO D6 6GB,920000,920000,920000,920000,920000,920000,920000,920000,1380000,1380000,1380000,1380000,1380000,1380000,1380000,1380000,1380000,1380000,1380000,1380000,1380000,1380000,1380000,1380000,1335000,1335000,0,0,0
13654145,ASUS DUAL 지포스 RTX 2060 EVO D6 6GB,718800,738000,752000,799000,799000,799000,795700,795700,795700,795000,795000,795000,842400,842400,795000,842400,842400,842400,842400,842400,842400,842400,842400,834600,834600,834600,0,0,0
8084563,ASUS DUAL 지포스 RTX 2060 O6G EVO D6 6GB,768000,798000,810000,810000,810000,810000,810000,810000,823250,999000,999000,999000,999000,999000,999000,999000,999000,999000,999000,999000,999000,999000,999000,999000,999000,999000,0,0,0
8795456,ASUS DUAL 지포스 RTX 2080 SUPER O8G EVO D6 8GB,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,0,0,0
6401552,ASUS DUAL 지포스 RTX 2080 Ti O11G D6 11GB,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,0,0,0
13612532,ASUS DUAL 지포스 RTX 3060 O12G OC D6 12GB,1312240,1312240,1312450,994990,994750,994690,994450,994990,1499990,1749740,1799930,1799690,1799570,989950,962450,955500,939850,939450,939450,939450,939450,939450,928150,918880,917160,917100,0,0,0
12821624,ASUS DUAL 지포스 RTX 3060 Ti O8G OC D6 8GB,1299950,1299960,1218240,1268830,1218080,1218140,1217520,1162000,1162000,1180030,1179920,1179930,1179930,1179860,1179810,1179700,1179590,1179590,1179590,1179590,1179590,1179590,1179590,1179590,1179580,1179530,0,0,0
14857055,ASUS DUAL 지포스 RTX 3060 Ti O8G OC MINI D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155650,1155590,1155460,1155460,1128350,1101100,1113140,1113080,0,0,0
14005937,ASUS KO 지포스 RTX 3060 O12G GAMING OC D6 12GB,972000,972000,972000,972000,972000,1100000,972000,972000,972000,1100000,1100000,1100000,1100000,1100000,1100000,1249950,973690,973690,973690,973690,973690,973690,928190,928020,927780,880930,0,0,0
12821576,ASUS KO 지포스 RTX 3060 Ti O8G GAMING OC D6 8GB,1284000,1284000,1317550,1317550,1317550,1317550,1199000,1199000,1171150,1171150,1131810,1131860,1181250,1187200,1180000,1153600,1153500,1153600,1153600,1153600,1153600,1153520,1153450,1102450,1102500,1102500,0,0,0
12578006,ASUS KO 지포스 RTX 3070 GAMING D6 8GB,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,0,0,0
12578009,ASUS KO 지포스 RTX 3070 O8G GAMING OC D6 8GB,1361260,1589990,1589990,1589990,1589990,1589990,1859880,1819880,1499990,1372490,1372490,1372490,1372490,1362000,1319490,1301300,1293900,1293900,1293900,1293900,1293900,1293900,1293900,1271200,1271200,1246700,0,0,0
7779559,ASUS PH 지포스 GTX 1650 O4G D5 4GB,399000,399000,420000,420000,420000,420000,420000,420000,469000,469000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14346383,ASUS PH 지포스 GTX 1650 O4G D6 4GB,380800,409000,409000,409000,409000,409000,410420,410420,410420,481600,481600,481600,481600,481600,481600,481600,481600,481600,481600,481600,481600,481600,481600,481600,481600,481600,0,0,0
7463521,ASUS PH 지포스 GTX 1660 O6G D5 6GB,647490,647370,730660,730660,730660,668000,668000,728000,728000,749000,749000,749000,749000,749000,749000,726800,699190,699190,699190,699190,699190,699190,662390,633880,595920,595930,0,0,0
11645843,ASUS PH 지포스 GTX 1660 SUPER O6G D6 6GB,700000,700000,901060,901060,901060,901060,901060,901060,901060,901060,901060,901060,901060,901060,901060,901060,901060,901060,901060,901060,901060,901060,901060,901060,901060,859000,0,0,0
14824025,ASUS PH 지포스 RTX 3060 D6 12GB,765000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13562696,ASUS ROG STRIX LC 라데온 RX 6800 XT O16G GAMING OC D6 16GB,1908210,1908210,1908210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12990644,ASUS ROG STRIX LC 라데온 RX 6800 XT O16G GAMING OC D6 16GB 대원CTS,1922200,1922200,1922200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13562870,ASUS ROG STRIX LC 라데온 RX 6900 XT O16G GAMING OC D6 16GB,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,3626990,0,0,0
14452217,ASUS ROG STRIX LC 라데온 RX 6900 XT T16G GAMING D6 16GB 대원CTS,3131000,3131000,3131000,3131000,3131000,3131000,3131000,3131000,3130000,3130000,3129000,3129000,3129000,3129000,3128000,3128000,3128000,3128000,3128000,3128000,3128000,3128000,3128000,3127000,2613200,2613010,0,0,0
10408080,ASUS ROG STRIX 라데온 RX 5600 XT O6G GAMING D6 6GB,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,0,0,0
