7889866,AFOX 지포스 GTX 1660 D5 6GB DUAL 백플레이트,0,0,0,0,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400,560400
7754002,AFOX 지포스 GTX 1660 Ti D6 6GB DUAL 백플레이트,0,0,0,0,671200,0,0,0,671200,671200,671200,671200,671200,671200,671200,671200,671200,671200,671200,671200,671200,671200,671200,671200,671200,671200,671200,671200,671200,671200
7753879,AFOX 지포스 RTX 2060 D6 6GB DUAL 백플레이트,0,0,0,0,0,0,0,0,0,0,785040,785040,785040,785040,785040,785040,785040,785040,785040,785040,785040,785040,785040,785040,785040,785040,785040,785040,785040,785040
11402010,AMD 라데온 PRO W5700 D6 8GB,1506680,1508790,1508730,1508730,1508490,1508490,1508250,1508250,1508010,1508010,1516000,1516000,1516000,1784630,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980
11402010,AMD 라데온 PRO W5700 D6 8GB,1506680,1508790,1508730,1508730,1508490,1508490,1508250,1508250,1508010,1508010,1516000,1516000,1516000,1784630,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980,1858980
10394691,ASRock Phantom Gaming D 라데온 RX 570 D5 4GB 디앤디컴,937170,936990,936750,936750,936520,936510,936270,936270,936030,935790,935790,935550,935320,935310,935070,934890,934830,934710,934470,934290,934290,934230,934050,933990,933750,933750,933630,933630,933570,933390
13805543,ASRock Phantom Gaming D 라데온 RX 6700 XT OC D6 12GB 디앤디컴,0,0,0,0,0,0,0,0,0,0,0,0,0,1139000,1138000,1123380,1123370,1123370,1123370,1123360,1129900,1159300,1214820,1214640,1214820,1214640,1450000,1215000,1450000,1450000
13724549,ASRock Phantom Gaming D 라데온 RX 6700 XT OC D6 12GB 에즈윈,0,0,0,0,0,0,0,0,0,1350000,1350000,1350000,1211760,1211760,1189400,1171440,1171440,1171430,1171430,1171430,1171410,1600000,1241240,1295940,1295710,1295700,1295580,1600000,1355460,1349950
12947747,ASRock Phantom Gaming D 라데온 RX 6800 OC D6 16GB 에즈윈,2800000,2800000,2000000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000
13110236,ASRock Phantom Gaming D 라데온 RX 6800 XT OC D6 16GB 디앤디컴,0,0,0,0,0,0,0,0,0,0,0,0,1622880,1689000,1688000,1687000,1687000,1687000,1687000,1707660,2150000,2150000,2150000,2150000,2150000,2150000,2150000,2150000,2150000,2150000
12947888,ASRock Phantom Gaming D 라데온 RX 6800 XT OC D6 16GB 에즈윈,0,0,0,0,0,0,0,0,1950000,1950000,1950000,1950000,1950000,1950000,1638000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890000
13110281,ASRock Phantom Gaming D 라데온 RX 6900 XT OC D6 16GB 디앤디컴,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000,3942000
12948176,ASRock Phantom Gaming D 라데온 RX 6900 XT OC D6 16GB 에즈윈,0,0,0,0,0,0,0,0,0,0,0,0,2250000,2250000,2160000,2160000,2160000,2160000,2160000,2160000,2160000,2159990,2289600,2289600,2289600,2289600,2289600,2289600,2289600,2254900
