13645580,ASRock 라데온 RX 6700 XT CHALLENGER Pro OC D6 12GB 에즈윈,1959000,1959000,1959000,1959000,1959000,1959000,1959000,1959000,1959000,1959000,1959000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13083704,ASRock 라데온 RX 6800 CHALLENGER Pro OC D6 16GB 에즈윈,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12948032,ASRock 라데온 RX 6800 XT Taichi X OC D6 16GB 에즈윈,1885640,1885510,1885270,1885210,1884970,1884730,1884730,1884620,1884670,1884670,1884670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6739429,ASUS DUAL 라데온 RX 580 O8G D5 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15444875,ASUS DUAL 라데온 RX 6600 D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15260600,ASUS DUAL 라데온 RX 6600 XT O8G OC D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15013853,ASUS DUAL 라데온 RX 6600 XT O8G OC D6 8GB 대원CTS,900000,900000,900000,900000,900000,900000,870000,845000,845000,845000,845000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13653296,ASUS DUAL 라데온 RX 6700 XT D6 12GB 대원CTS,1271000,1271000,1271000,1271000,1271000,1271000,1271000,1270000,1269950,1269880,1269640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15468317,ASUS DUAL 라데온 RX 6700 XT O12G OC D6 12GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15552671,ASUS DUAL 라데온 RX 6700 XT O12G OC D6 12GB 대원CTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15468500,ASUS DUAL 지포스 GTX 1650 O4G OC MINI D6 4GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532800,532800,532800,532800,532800,521700,521700,0,0,0,0
11068359,ASUS DUAL 지포스 GTX 1660 SUPER O6G EVO D6 6GB,1350000,1350000,1350000,1350000,1350000,1350000,1350000,1350000,1350000,1350000,1350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13654145,ASUS DUAL 지포스 RTX 2060 EVO D6 6GB,929990,929990,929990,929990,929990,929990,929990,845000,845000,845000,845000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8084563,ASUS DUAL 지포스 RTX 2060 O6G EVO D6 6GB,999000,999000,999000,999000,999000,999000,999000,855000,855000,855000,855000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8795456,ASUS DUAL 지포스 RTX 2080 SUPER O8G EVO D6 8GB,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,1819900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6401552,ASUS DUAL 지포스 RTX 2080 Ti O11G D6 11GB,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,2557900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13612532,ASUS DUAL 지포스 RTX 3060 O12G OC D6 12GB,934620,899000,899000,899000,933910,983790,961870,961870,961870,961870,961870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
