9430746,ASRock 라데온 RX 5700 XT CHALLENGER D OC D6 8GB 디앤디컴,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120,1035120
9428637,ASRock 라데온 RX 5700 XT CHALLENGER D OC D6 8GB 에즈윈,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480
9428637,ASRock 라데온 RX 5700 XT CHALLENGER D OC D6 8GB 에즈윈,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480,1008480
9606591,ASRock 라데온 RX 5700 XT TAICHI X OC D6 8GB 에즈윈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606591,ASRock 라데온 RX 5700 XT TAICHI X OC D6 8GB 에즈윈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13083704,ASRock 라데온 RX 6800 Challenger Pro OC D6 16GB 에즈윈,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1500000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000
12948032,ASRock 라데온 RX 6800 XT Taichi X OC D6 16GB 에즈윈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195000,0,0,0,0,0,0,0,0,0,0,0,0
6209999,ASUS AREZ DUAL 라데온 RX 580 O4G D5 4GB,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990,468990
11592980,ASUS DUAL 라데온 RX 5600 XT T6G EVO D6 6GB 대원CTS,700000,700000,700000,700000,700000,700000,700000,700000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000
5420948,ASUS DUAL 라데온 RX 580 O4G D5 4GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6739429,ASUS DUAL 라데온 RX 580 O8G D5 8GB,437200,437200,437200,437200,437200,437200,437200,437200,1281990,1153800,1153800,1153800,1153800,1153800,1153800,1153800,1153800,1153800,1153800,1153800,1153800,1153800,1153800,1153800,1153800,1153800,1153800,1153800
10707171,ASUS DUAL 지포스 GTX 1650 4G D5 4GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7779556,ASUS DUAL 지포스 GTX 1650 O4G D5 4GB,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,391080,391080,391080,391080,391080,391080
11068359,ASUS DUAL 지포스 GTX 1660 SUPER O6G EVO D6 6GB,437820,437820,658940,658940,658940,658940,658940,658940,658940,658940,658940,658940,658940,658940,658940,658940,658940,658940,658940,658940,658940,658940,658940,658940,658940,0,0,0
12941834,ASUS DUAL 지포스 GTX 1660 Ti 6G EVO D6 6GB,0,0,0,0,0,0,488000,488000,488000,488000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7319362,ASUS DUAL 지포스 GTX 1660 Ti O6G D6 6GB,498990,498990,498990,498990,498990,498990,498990,498990,498990,498990,498990,498990,498990,498990,498990,498990,498990,498900,498900,498900,498900,498900,498900,498900,661540,661540,661540,661540
7049422,ASUS DUAL 지포스 RTX 2060 O6G D6 6GB,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,539100,0,0,0,604000,604000,604800,625000,625000,625000,625000,625000,625000,664890,0,0,0
8084563,ASUS DUAL 지포스 RTX 2060 O6G EVO D6 6GB,908840,908840,908840,908840,908840,908840,908840,908840,908840,548480,548480,548480,548480,548480,548000,548000,548000,548000,548000,548000,548000,908840,908840,908840,908840,908840,908840,908840
8523375,ASUS DUAL 지포스 RTX 2060 SUPER O8G EVO D6 8GB,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000
6817057,ASUS DUAL 지포스 RTX 2070 D6 8GB,717000,717000,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100,764100
6523074,ASUS DUAL 지포스 RTX 2070 O8G D6 8GB,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,844000,0,0,0
9485511,ASUS DUAL 지포스 RTX 2070 SUPER A8G EVO D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8523513,ASUS DUAL 지포스 RTX 2070 SUPER O8G EVO D6 8GB,772000,772000,1326000,1326000,1326000,1326000,1326000,1326000,1326000,1326000,1326000,1326000,1326000,1326000,1326000,1326000,0,0,0,0,0,0,0,0,0,0,0,0
6580605,ASUS DUAL 지포스 RTX 2080 A8G D6 8GB,998000,998000,998000,998000,998000,998000,998000,998000,998000,998000,998000,998000,998000,998000,998000,998000,998000,998000,998000,998000,998000,998000,998000,1178000,1178000,1178000,1178000,1178000
6401565,ASUS DUAL 지포스 RTX 2080 O8G D6 8GB,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000,1006000
8795456,ASUS DUAL 지포스 RTX 2080 SUPER O8G EVO D6 8GB,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990,1177990
10669455,ASUS DUAL 지포스 RTX 2080 SUPER O8G EVO V2 D6 8GB,1065020,1076850,1076850,1076850,1076850,1076850,1076850,1076850,1076850,1076850,1076850,1076850,1076850,1076850,1076850,1076850,0,1105510,1105510,1105510,1105510,1105510,1105510,1105510,1105510,1105510,0,0
6401552,ASUS DUAL 지포스 RTX 2080 Ti O11G D6 11GB,2999990,2999990,2999990,2999990,2999990,2999990,2999990,2999990,2999990,3027280,3027280,3027280,3027280,3027280,3027280,3027280,3027280,3027280,3027280,3027280,3027280,3027280,3027280,3027280,3027280,3027280,3027280,3027280
12821576,ASUS KO 지포스 RTX 3060 Ti O8G GAMING OC D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12578006,ASUS KO 지포스 RTX 3070 GAMING D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12578009,ASUS KO 지포스 RTX 3070 O8G GAMING OC D6 8GB,974000,974000,987000,986190,974000,969000,968960,968970,980000,980000,1015000,1015000,1015000,1015000,1015000,1104000,1434420,1379950,1379950,1375350,1375350,1375400,1487950,1567710,1375400,1662270,1644890,1620000
7779559,ASUS PH 지포스 GTX 1650 O4G D5 4GB,264740,264740,264740,264740,264740,355800,355800,355800,355800,355800,355800,355800,355800,355800,355800,355800,355800,355800,355800,355800,355800,355800,355800,355800,355800,355800,355800,355800
10513578,ASUS PH 지포스 GTX 1650 SUPER O4G D6 4GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11645843,ASUS PH 지포스 GTX 1660 SUPER O6G D6 6GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12990644,ASUS ROG STRIX LC 라데온 RX 6800 XT O16G GAMING OC D6 16GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10408080,ASUS ROG STRIX 라데온 RX 5600 XT O6G GAMING D6 6GB,584810,584810,584860,584860,582790,617150,617150,617150,617150,617150,723310,723310,723310,723310,723310,723310,723310,723310,723310,723310,723310,723310,723310,723310,723310,723310,723310,723310
10780368,ASUS ROG STRIX 라데온 RX 5600 XT O6G GAMING D6 6GB 대원CTS,605360,605360,605360,605360,605360,605360,605360,605360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11593040,ASUS ROG STRIX 라데온 RX 5600 XT T6G GAMING D6 6GB 대원CTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10921320,ASUS ROG STRIX 라데온 RX 570 O8G GAMING D5 8GB 대원CTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9396738,ASUS ROG STRIX 라데온 RX 5700 O8G GAMING D6 8GB,1037880,1037880,1037880,1037880,855000,949990,949990,949990,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,0,0,0,0,0
9396738,ASUS ROG STRIX 라데온 RX 5700 O8G GAMING D6 8GB,1037880,1037880,1037880,1037880,855000,949990,949990,949990,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,1037880,0,0,0,0,0
10833798,ASUS ROG STRIX 라데온 RX 5700 O8G GAMING D6 8GB 대원CTS,0,0,0,0,770000,770000,770000,770000,750000,750000,750000,750000,750000,750000,750000,740000,740000,0,0,0,0,0,0,0,0,0,0,0
10833798,ASUS ROG STRIX 라데온 RX 5700 O8G GAMING D6 8GB 대원CTS,0,0,0,0,770000,770000,770000,770000,750000,750000,750000,750000,750000,750000,750000,740000,740000,0,0,0,0,0,0,0,0,0,0,0
9396837,ASUS ROG STRIX 라데온 RX 5700 XT O8G GAMING D6 8GB,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,974020,974020,974020,974020,1192700,1192700,0,0,0
9396837,ASUS ROG STRIX 라데온 RX 5700 XT O8G GAMING D6 8GB,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,921570,974020,974020,974020,974020,1192700,1192700,0,0,0
10833834,ASUS ROG STRIX 라데온 RX 5700 XT O8G GAMING D6 8GB 대원CTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10833834,ASUS ROG STRIX 라데온 RX 5700 XT O8G GAMING D6 8GB 대원CTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12990398,ASUS ROG STRIX 라데온 RX 6800 O16G GAMING OC D6 16GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11239998,ASUS ROG STRIX 지포스 GTX 1650 SUPER O4G D6 4GB,552000,552000,552000,552000,557000,557000,557000,557000,557000,557000,557000,557000,557000,557000,557000,552000,552000,552000,552000,552000,552000,552000,552000,552000,552000,552000,552000,552000
7319476,ASUS ROG STRIX 지포스 GTX 1660 Ti O6G GAMING D6 6GB,548990,548990,548990,548990,548990,548990,548990,548990,548990,548990,548990,548990,548990,548990,548990,548990,548990,505080,507830,507830,507830,507830,507830,507830,879840,828040,870990,879840
7049308,ASUS ROG STRIX 지포스 RTX 2060 A6G GAMING D6 6GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8523729,ASUS ROG STRIX 지포스 RTX 2060 SUPER A8G GAMING D6 8GB,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160,1124160
8524335,ASUS ROG STRIX 지포스 RTX 2060 SUPER O8G GAMING D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6523111,ASUS ROG STRIX 지포스 RTX 2070 O8G GAMING D6 8GB,953100,953100,953100,953100,953100,953100,953100,953100,953100,953100,953100,953100,953100,953100,953100,953100,953100,953100,953100,953100,953100,953100,953100,0,0,0,0,0
8524095,ASUS ROG STRIX 지포스 RTX 2070 SUPER A8G GAMING D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6401576,ASUS ROG STRIX 지포스 RTX 2080 O8G GAMING D6 8GB,1234270,1234090,1233980,1233740,1233620,1233500,1233440,1233250,1233200,1233190,1234990,1234990,1234990,1234990,1234990,1234990,1234990,1234990,1234990,1234990,1234990,1234990,1234990,1234990,1234990,1234990,1234990,1234990
8795864,ASUS ROG STRIX 지포스 RTX 2080 SUPER A8G GAMING D6 8GB,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000,1600000
10584795,ASUS ROG STRIX 지포스 RTX 2080 Ti O11G D6 11GB White Edition,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000,2953000
6496050,ASUS ROG STRIX 지포스 RTX 2080 Ti O11G GAMING D6 11GB,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300,3515300
13467587,ASUS ROG STRIX 지포스 RTX 3060 O12G GAMING OC D6 12GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12821834,ASUS ROG STRIX 지포스 RTX 3060 Ti O8G GAMING OC D6 8GB,1145000,1145000,1145000,1050000,1050000,1050000,965000,965000,965000,965000,965000,965000,965000,965000,965000,965000,1071000,980000,1059000,0,0,0,0,0,0,0,0,0
13212008,ASUS ROG STRIX 지포스 RTX 3070 O8G GAMING OC D6 8GB,0,0,0,0,1134000,1098000,1098000,1098000,1098000,0,0,0,0,0,0,0,1180500,1341000,0,0,0,0,0,0,0,0,0,0
12204407,ASUS ROG STRIX 지포스 RTX 3080 O10G GAMING OC D6X 10GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12204422,ASUS ROG STRIX 지포스 RTX 3090 O24G GAMING OC D6X 24GB,3199060,2929500,2880000,2870000,2929500,2835000,2835000,2835000,2929500,2800000,2800000,2800000,2800000,2800000,2800000,3290000,2790000,2961000,2961000,2961000,2961000,2961000,2929500,3051000,3231000,3231000,3231000,3231000
11003103,ASUS TUF 3 Gaming 라데온 RX 5600 XT O6G EVO D6 6GB 대원CTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403154,ASUS TUF 3 Gaming 라데온 RX 5600 XT T6G EVO D6 6GB 대원CTS,516300,463920,463920,463920,463920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9628875,ASUS TUF 3 Gaming 라데온 RX 5700 XT O8G D6 8GB,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750
9628875,ASUS TUF 3 Gaming 라데온 RX 5700 XT O8G D6 8GB,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750,610750
9799269,ASUS TUF 3 Gaming 지포스 GTX 1660 SUPER O6G D6 6GB,434696,459000,459000,434696,459000,434696,459000,434696,458000,434696,434696,434696,434696,458000,434696,459000,459000,459000,459000,459000,459000,549860,549860,889990,889990,889990,889990,889990
12990260,ASUS TUF Gaming 라데온 RX 6800 O16G OC D6 16GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209850,1209850,1209850,1209900,0,0,0,0,0,0,0,0
13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,0,0,0,1573000,1573000,1573000,1573000,1573000,1311000,1311000,1311000,1311000,1311000,1311000,1311000,1311000,1349100,1349100,1349100,1349100,1349100,1349100,0,0,0,0,0,0
