15943964,COLORFUL 지포스 RTX 2060 SUPER 토마호크 D6 8GB,587000,0,512300
16890566,COLORFUL 지포스 RTX 2060 SUPER 토마호크 V2 D6 8GB,484100,484100,484100
15978635,COLORFUL 지포스 RTX 2060 토마호크 D6 12GB,415310,0,415310
14005142,COLORFUL 지포스 RTX 2060 토마호크 D6 6GB,437360,0,437360
16358432,COLORFUL 지포스 RTX 2060 토마호크 DUO D6 12GB,399270,399270,399270
15872063,COLORFUL 지포스 RTX 2060 토마호크 V2 D6 6GB,376700,405980,405980
15014717,COLORFUL 지포스 RTX 3060 Ti 토마호크 D6 8GB LHR,1590000,1590000,1590000
15014885,COLORFUL 지포스 RTX 3060 Ti 토마호크 DUO D6 8GB LHR,1353850,1353780,1353730
15555188,COLORFUL 지포스 RTX 3060 Ti 토마호크 DUO V2 D6 8GB LHR,727560,727560,913870
15270155,COLORFUL 지포스 RTX 3060 Ti 토마호크 V2 D6 8GB LHR,1590000,1590000,1590000
14636537,COLORFUL 지포스 RTX 3060 토마호크 D6 12GB LHR,2500000,2500000,2500000
14636621,COLORFUL 지포스 RTX 3060 토마호크 DUO D6 12GB LHR,540760,540760,553520
15302858,COLORFUL 지포스 RTX 3060 토마호크 DUO V2 D6 12GB LHR,539730,539360,553760
14658527,COLORFUL 지포스 RTX 3070 Ti 토마호크 D6X 8GB,1051840,1051840,1051840
15555287,COLORFUL 지포스 RTX 3070 토마호크 V2 D6 8GB LHR,1183050,1182980,1182910
14636894,COLORFUL 지포스 RTX 3080 Ti 토마호크 D6X 12GB,1527000,1527000,1527000
9944580,EVGA 지포스 GTX 1660 SUPER SC ULTRA GAMING D6 6GB,374870,374870,374870
10546572,EVGA 지포스 RTX 2060 KO ULTRA GAMING D6 6GB,403100,403030,403010
16219169,EVGA 지포스 RTX 2060 XC BLACK GAMING D6 12GB,870470,870470,870470
16145876,EVGA 지포스 RTX 2060 XC GAMING D6 12GB,479970,0,480000
14978030,EVGA 지포스 RTX 3060 Ti FTW3 ULTRA GAMING D6 8GB LHR,783190,0,789350
14978270,EVGA 지포스 RTX 3060 Ti XC GAMING D6 8GB LHR,799500,799500,931300
14753852,EVGA 지포스 RTX 3060 XC GAMING D6 12GB LHR,550420,550420,546000
