1,1226
2,1223
3,1222
4,1225
5,1224
6,1221
7,1240
8,1259
9,1227
10,1264
11,1225
12,1226
13,1220
14,1301
15,1146
16,1210
17,1207
18,1204
19,1205
20,1199
21,1184
22,1186
23,1180
24,1177
