1,1531
2,1519
3,1518
4,1529
5,1524
6,1527
7,1539
8,1555
9,1560
10,1556
11,1558
12,1564
13,1583
14,1584
15,1579
16,1581
17,1595
18,1602
19,1605
20,1637
21,1655
22,1691
23,1715
24,1733
25,1745
26,1749
27,1765
28,1789
29,1845
30,1849
