1,1572
2,1577
3,1565
4,1567
5,1568
6,1583
7,1582
8,1595
9,1599
10,1587
11,1591
12,1604
13,1613
14,1624
15,1631
16,1646
17,1652
18,1656
19,1654
20,1639
21,1639
22,1636
23,1638
24,1635
25,1639
26,1635
27,1631
28,1645
29,1639
30,1640
31,1631
