13563083,ASUS ROG STRIX 라데온 RX 6800 O16G GAMING OC D6 16GB,1318050,1317920,1317740,1317500,1308170,1307930,1307690,1307500,1307260,1307140,1307020,1306900,1306720,1306490,1262630,1262440,1262150,1261960,1261900,1261780,1261660,1261600,1261360,1261120,1261000,1260940
12990398,ASUS ROG STRIX 라데온 RX 6800 O16G GAMING OC D6 16GB 대원CTS,1360500,1360500,1360500,1360500,1351100,1351100,1349660,1349660,1349660,1349660,1349660,1349660,1309500,1309140,1309140,1309140,1309140,1312250,1312250,1312250,1312250,1312250,1312250,1312250,1312250,1312250
11239998,ASUS ROG STRIX 지포스 GTX 1650 SUPER O4G D6 4GB,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,0,0,0,0,0,0,0
13467587,ASUS ROG STRIX 지포스 RTX 3060 O12G GAMING OC D6 12GB,765990,765990,765990,765990,765990,765990,765990,765990,765990,765990,765990,765990,766000,766000,766000,766000,766000,766000,766000,766000,765990,765990,765990,792000,641990,641990
12821834,ASUS ROG STRIX 지포스 RTX 3060 Ti O8G GAMING OC D6 8GB,1103870,1103690,1103570,1103510,1103280,1103090,1102910,1102730,1102670,1108070,1144400,1144400,1138340,1138340,1138340,1138340,1162560,1138340,1138340,1138340,1138340,1138340,1138340,1138340,1138340,1138340
13212008,ASUS ROG STRIX 지포스 RTX 3070 O8G GAMING OC D6 8GB,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1130000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000
14490560,ASUS ROG STRIX 지포스 RTX 3070 O8G GAMING OC D6 8GB White,1248970,1248970,1248970,1248970,1248970,1248970,1248970,1248970,1248970,1248970,1536000,1536000,1504000,1504000,1504000,1504000,1504000,1504000,1504000,1504000,1504000,1504000,1504000,1504000,1504000,1504000
14444174,ASUS ROG STRIX 지포스 RTX 3070 Ti GAMING D6X 8GB,0,0,1042750,1042740,1042620,1042570,1042380,1042320,1042260,1042020,1041960,1041900,1041840,1041780,1041720,1041660,1041420,1041360,1041300,1041060,1040830,1040820,1040590,1109450,1109210,1108920
14444267,ASUS ROG STRIX 지포스 RTX 3070 Ti O8G GAMING OC D6X 8GB,1009280,1009100,1009240,1028290,1027410,1027240,1027000,1026930,1026690,1026450,1026210,1026150,1025970,1046910,1025360,1020420,1046890,1046650,1046570,1029920,1029910,1029850,1029560,1029320,1029130,976950
16478888,ASUS ROG STRIX 지포스 RTX 3080 GAMING D6X 12GB,1577630,1577620,1577560,1577510,1577500,1577440,1577390,1577380,1577320,1577260,1577020,1576960,1576910,1576910,1578950,1578950,1578950,1578950,1578950,1578950,1578950,1578950,1578950,1578950,1578950,1578950
12204407,ASUS ROG STRIX 지포스 RTX 3080 O10G GAMING OC D6X 10GB,1257950,1257950,1257950,1257880,1257840,1257840,1257840,1257840,1257840,1257720,1257660,1257610,1257560,1272350,1272350,1267120,1232900,1232550,1231400,1231380,1231730,1231490,1231430,1231260,1237440,1259820
14474075,ASUS ROG STRIX 지포스 RTX 3080 O10G GAMING OC D6X 10GB White,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280
16249895,ASUS ROG STRIX 지포스 RTX 3080 O12G GAMING OC D6X 12GB,1513000,1378030,1424850,1424670,1425040,1511140,1425040,1425040,1425040,1425040,1425040,1425040,1619300,1619240,1619050,1618870,1618580,1618330,1618160,1617910,1617680,1617620,1617380,1617140,1565990,1565990
14379923,ASUS ROG STRIX 지포스 RTX 3080 Ti GAMING D6X 12GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14379920,ASUS ROG STRIX 지포스 RTX 3080 Ti O12G GAMING OC D6X 12GB,1979290,1973430,1870000,1870000,1870000,1870000,1870000,1870000,1870000,1870000,1979290,1870000,1935230,1935220,1935220,1935220,1935220,1935220,1910990,1910990,1910990,1910990,1910990,1910990,1910990,1910990
12204422,ASUS ROG STRIX 지포스 RTX 3090 O24G GAMING OC D6X 24GB,2498640,2498460,2498340,2498150,2498030,2497980,2497920,2497730,2497550,2497370,2497190,2499000,2399000,2399000,2399000,2399000,2399000,2399000,2399000,2399000,2399000,0,2399000,2399000,2399000,2399000
14081975,ASUS ROG STRIX 지포스 RTX 3090 O24G GAMING OC D6X 24GB White,2499000,2499000,2499000,2499000,2499000,2499000,2499000,2499000,2499000,2499000,2499000,0,0,0,0,0,0,0,0,0,2399000,2399000,2399000,2399000,0,0
16288850,ASUS TUF Gaming 라데온 RX 6500 XT O4G OC D6 4GB 대원CTS,358940,358760,358640,342030,341910,341670,328520,339190,339190,339180,336800,336800,357400,354290,354290,354290,354290,358040,357920,357800,357560,357320,357090,356900,356660,356420
13647839,ASUS TUF Gaming 라데온 RX 6700 XT O12G OC D6 12GB,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000
13653428,ASUS TUF Gaming 라데온 RX 6700 XT O12G OC D6 12GB 대원CTS,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,710200,737000,737000
