16409387,ASUS ROG STRIX 지포스 RTX 3090 GAMING D6X 24GB,2015700,2015700,2015700,2015700,2015700,2015700,1942500,1942500,1942500,1942500,1942500,1942500,0,0,1942500
12204422,ASUS ROG STRIX 지포스 RTX 3090 O24G GAMING OC D6X 24GB,1975770,1975770,1975770,1975770,1975770,1975770,1975770,1975770,1975730,1975710,1975660,1975630,1975590,1934220,1934230
14081975,ASUS ROG STRIX 지포스 RTX 3090 O24G GAMING OC D6X 24GB White,1934390,0,1863000,1863000,1863000,1863000,1863000,1863000,1863000,1863000,1863000,1863000,1863000,1863000,1863000
16288850,ASUS TUF Gaming 라데온 RX 6500 XT O4G OC D6 4GB 대원씨티에스,268990,268990,259280,259280,259280,259280,259280,259280,259280,259280,259280,259280,259280,259280,259280
13647839,ASUS TUF Gaming 라데온 RX 6700 XT O12G OC D6 12GB,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000
13653428,ASUS TUF Gaming 라데온 RX 6700 XT O12G OC D6 12GB 대원씨티에스,745200,745200,629200,629200,629200,629200,629200,629200,629200,629200,629200,629200,629200,629200,629200
13563296,ASUS TUF Gaming 라데온 RX 6800 O16G OC D6 16GB,858180,858160,752340,752280,778830,777330,778790,778770,778750,778730,778710,778690,777340,777310,777290
12990260,ASUS TUF Gaming 라데온 RX 6800 O16G OC D6 16GB 대원씨티에스,855500,855490,756390,756390,756390,756500,755830,756500,756500,756500,756500,756500,756500,755810,748450
13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,977640,977610,873000,873000,873000,873000,873000,873000,873000,0,873000,0,938270,938270,938260
13029701,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB 대원씨티에스,952680,952680,952680,952680,952680,952680,952680,952680,952680,952680,952680,0,0,0,952680
13218083,ASUS TUF Gaming 라데온 RX 6900 XT O16G OC D6 16GB,956420,956420,956420,956420,956420,960910,960910,960910,960910,960910,960910,960910,960910,960910,960910
15861422,ASUS TUF Gaming 라데온 RX 6900 XT T16G D6 16GB,1010890,1010890,1038960,1038960,1038960,1038960,1038960,1038960,1038960,1038960,1038960,1038960,1038960,1038960,1038960
15401348,ASUS TUF Gaming 지포스 GTX 1650 4G D6 4GB,250900,250900,250900,250900,250900,250900,250900,250900,250900,250900,250900,250900,250900,250900,250900
14625716,ASUS TUF Gaming 지포스 GTX 1650 D6 4GB,0,0,223220,223200,223160,223140,230820,230820,0,0,0,0,0,0,0
14674778,ASUS TUF Gaming 지포스 GTX 1650 O4G D6 4GB,230050,230020,230000,229980,0,0,0,250000,250000,250000,250000,250000,250000,0,0
12464813,ASUS TUF Gaming 지포스 GTX 1650 O4G P D6 4GB,250900,250900,250900,250900,243330,250900,250900,250900,250900,250900,250900,250900,250900,250900,250900
12464768,ASUS TUF Gaming 지포스 GTX 1650 P D6 4GB,269230,269190,269120,269100,269080,269040,267450,268940,268910,268850,268800,0,0,268740,268700
11376237,ASUS TUF Gaming 지포스 GTX 1650 SUPER 4G D6 4GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7463605,ASUS TUF Gaming 지포스 GTX 1660 O6G D5 6GB,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000,1500000
11686493,ASUS TUF Gaming 지포스 GTX 1660 SUPER 6G D6 6GB,298000,298000,306200,306200,306200,306200,306200,306200,306200,306200,306200,306200,306200,0,306200
9909333,ASUS TUF Gaming 지포스 GTX 1660 SUPER O6G D6 6GB,280520,281000,288000,288000,287990,287990,288990,291880,291880,291880,291880,291880,291880,299000,291880
15108203,ASUS TUF Gaming 지포스 GTX 1660 Ti 6G EVO D6 6GB,294650,294630,292950,292930,292910,291000,290960,289960,289940,289920,290400,290390,289000,290960,289000
9619425,ASUS TUF Gaming 지포스 GTX 1660 Ti O6G D6 6GB,318640,318640,318640,318640,317860,318640,318640,318640,318640,318640,318640,318640,318640,319000,319000
15108326,ASUS TUF Gaming 지포스 GTX 1660 Ti O6G EVO OC D6 6GB,294810,288890,289250,289250,289250,288000,0,0,285400,285400,285400,0,285400,289250,289200
13467590,ASUS TUF Gaming 지포스 RTX 3060 O12G OC D6 12GB,632320,632320,632320,632320,632320,632320,632320,632320,632320,632320,632320,0,0,0,632320
12821741,ASUS TUF Gaming 지포스 RTX 3060 Ti O8G OC D6 8GB,734190,734170,734140,734120,734100,734080,734060,734040,734020,734000,733980,0,0,733920,733880
12840242,ASUS TUF Gaming 지포스 RTX 3070 O8G OC D6 8GB,1669990,1669990,1669990,1669990,1669990,1669990,1669990,1669990,1669990,1669990,1669990,1669990,1669990,0,1669990
14444531,ASUS TUF Gaming 지포스 RTX 3070 Ti D6X 8GB,821600,821600,821600,821600,821600,821600,0,0,821600,821600,821600,821600,826800,826800,826800
14444705,ASUS TUF Gaming 지포스 RTX 3070 Ti O8G OC D6X 8GB,820490,820450,820420,820400,820380,820320,820280,825220,799000,799000,799000,799000,799000,850940,798990
16479002,ASUS TUF Gaming 지포스 RTX 3080 D6X 12GB,0,0,0,0,0,0,1012600,1030000,1030000,1030000,1030000,1030000,1030000,1030000,1030000
12204362,ASUS TUF Gaming 지포스 RTX 3080 O10G OC D6X 10GB,2119990,2119990,2119990,2119990,2119990,2119990,2119990,2119990,2119990,2119990,2119990,2119990,2119990,2119990,2119990
16250300,ASUS TUF Gaming 지포스 RTX 3080 O12G OC D6X 12GB,1593940,1593920,1593890,1593870,1593850,1593810,1080560,1080560,1080560,1080560,1080560,1080560,1080560,1020800,1020000
14379926,ASUS TUF Gaming 지포스 RTX 3080 Ti D6X 12GB,1270200,1270200,1290800,1290800,1290800,1290800,1290800,1290800,1290800,1290800,1290800,1290800,1290800,1270690,1270690
14365328,ASUS TUF Gaming 지포스 RTX 3080 Ti O12G OC D6X 12GB,1859510,1859510,1859510,1859510,1859510,1859510,1859510,1859510,1859510,1859510,1859510,1859510,1859510,1859510,1859510
12204377,ASUS TUF Gaming 지포스 RTX 3090 D6X 24GB,1921200,2100170,2100120,2100100,2100080,2100040,2100020,2100000,2099980,2099960,2099940,0,0,0,2099860
12204395,ASUS TUF Gaming 지포스 RTX 3090 O24G OC D6X 24GB,1820400,1820400,1820400,1820400,1820400,1820400,1820400,1820400,1820400,1820400,1820400,1820400,1820400,1820400,1820400
16707131,ASUS TUF Gaming 지포스 RTX 3090 Ti D6X 24GB,1940890,1940890,1940890,1940890,1940890,1982000,0,2446280,2272400,0,2223000,2223000,2223000,2223000,2223000
16707176,ASUS TUF Gaming 지포스 RTX 3090 Ti O24G OC D6X 24GB,2534600,2534600,2534600,2534600,2534600,2534600,2534600,2534600,2534600,0,2479500,2479500,2479500,2479500,2479500
17552015,ASUS 지포스 RTX 3070 O8G NOCTUA OC D6 8GB (해외구매),1571570,1571550,1571520,1571500,1571480,1571460,1571440,1571420,1571400,1571380,1571360,1571340,1571320,1571300,1571280
16358267,COLORFUL iGAME 지포스 RTX 2060 Ultra OC D6 12GB White,717990,717990,717990,717990,717990,717990,717990,717990,717990,717990,717990,717990,717990,717990,717990
14742041,COLORFUL iGAME 지포스 RTX 3060 Advanced OC D6 12GB LHR,613270,613270,613270,613270,613270,613270,613270,613270,613270,613270,613270,613270,613270,0,613270
15917972,COLORFUL iGAME 지포스 RTX 3060 Ti Advanced OC D6 8GB LHR,695460,1125580,1125580,1125580,1125580,1125580,1125580,1125580,1125580,1125580,1125580,1125580,1125580,1125580,1125580
15454757,COLORFUL iGAME 지포스 RTX 3060 Ti Ultra OC D6 8GB White LHR,776000,844780,844770,713920,713920,713920,0,0,646000,0,646000,0,646000,658000,658000
14625236,COLORFUL iGAME 지포스 RTX 3060 Ultra OC D6 12GB White LHR,506000,506000,506000,506000,506000,506000,506000,506000,506000,506000,506000,506000,506000,506000,505970
14658383,COLORFUL iGAME 지포스 RTX 3070 Ti Advanced OC D6X 8GB,1220000,1220000,1220000,1220000,1220000,1220000,1220000,1220000,1220000,1220000,1220000,1220000,1220000,1220000,1220000
