1,1861
2,1869
3,1905
4,1934
5,1945
6,1945
7,1952
8,1982
9,1994
10,2016
11,2022
12,2032
13,2035
14,2021
15,2029
16,2037
17,2047
18,2040
19,2038
20,2048
21,2048
22,2044
23,2055
24,2039
25,2023
26,2003
27,2003
28,2003
29,2003
30,2003
