1,1814
2,1812
3,1810
4,1813
5,1806
6,1805
7,1806
8,1795
9,1789
10,1776
11,1779
12,1765
13,1766
14,1768
15,1757
16,1746
17,1745
18,1734
19,1716
20,1716
21,1713
22,1706
