1,1474
2,1455
3,1452
4,1446
5,1440
6,1347
7,1331
8,1324
9,1323
10,1330
11,1331
12,1335
13,1270
14,1276
15,1281
16,1278
17,1278
18,1289
19,1272
20,1260
21,1256
22,1260
23,1258
24,1259
25,1257
26,1261
27,1272
28,1267
