1,1271
2,1269
3,1271
4,1271
5,1267
6,1271
7,1271
8,1270
9,1266
10,1262
11,1268
12,1269
13,1280
14,1278
15,1281
16,1281
17,1278
18,1271
19,1269
20,1264
21,1265
22,1295
23,1262
24,1267
25,1265
26,1268
