13805453,ASRock 라데온 RX 6700 XT CHALLENGER D D6 12GB 디앤디컴,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000,4400000
13645739,ASRock 라데온 RX 6700 XT CHALLENGER D D6 12GB 에즈윈,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1572990,1572990,1572990,1572990,1572990,1572990
15189572,ASRock 라데온 RX 6700 XT CHALLENGER D OC D6 12GB 디앤디컴,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290,1272290
13805687,ASRock 라데온 RX 6700 XT CHALLENGER Pro OC D6 12GB 디앤디컴,1050480,1050300,1050120,1050120,1049950,1049760,1049760,1049520,1049290,1049100,1048990,1039830,1039650,1039360,1039170,1039170,1043710,1043580,1043340,1043160,1042920,891410,891290,874610,874550,874260,874070,874010
13645580,ASRock 라데온 RX 6700 XT CHALLENGER Pro OC D6 12GB 에즈윈,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500
13083704,ASRock 라데온 RX 6800 CHALLENGER Pro OC D6 16GB 에즈윈,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000
12948032,ASRock 라데온 RX 6800 XT Taichi X OC D6 16GB 에즈윈,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000
16288661,ASUS DUAL 라데온 RX 6500 XT O4G OC D6 4GB 대원CTS,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,364370,364360,364120,346360,346180,346060,345820,363320,364110,363870,357080,343500,343400,343400,343400,343400,343400
15444875,ASUS DUAL 라데온 RX 6600 D6 8GB,649000,649000,611380,611380,689000,689000,689000,689000,689000,689000,604560,604080,686990,702000,690000,690000,690000,690000,690000,690000,690000,690000,690000,690000,680000,680000,680000,680000
15605021,ASUS DUAL 라데온 RX 6600 D6 8GB 대원CTS,0,0,598990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564990,0,0,0
