1,1190
2,1218
3,1164
4,1163
5,1169
6,1165
7,1134
8,1134
9,1134
10,1161
11,868
12,1159
13,1133
14,1135
15,1131
16,1131
17,1131
18,1121
19,1131
20,1130
21,1134
22,1137
