1,1255
2,1256
3,1246
4,1253
5,1245
6,1243
7,1246
8,1244
9,1240
10,1234
11,1234
12,1234
13,1234
14,1225
15,1229
16,1227
17,1225
18,1210
19,1210
20,1210
21,1220
22,1222
23,1213
24,1211
25,1229
26,1229
27,1236
28,1257
