15091757,AMD 라데온 PRO W6600 D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14500571,AMD 라데온 PRO W6800 D6 32GB,3247880,3247820,3247580,3247340,3247280,3247160,3247050,3246800,3246560,3246320,3246080,3246020,3245780,3245540,3245480,3245240,3245000,3244950,3244710,3244470,3244220,3243980,3243740,3243680,3243440,3243200,3242960,0,0,0,0
14632550,AMD 라데온 PRO W6800 D6 32GB 대원CTS,3198300,3198300,3198300,3198300,3198300,3197200,3197200,3197200,3197200,3197200,3196200,3196200,3196200,3196200,3196200,3196200,3196200,3196200,3195200,3195200,3195200,3195200,3195200,3248730,3248490,3248430,3248200,3247960,3247710,3247480,3247300
14474690,AMD 라데온 RX 6900 XT Liquid Cooled D6 16GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10394691,ASRock Phantom Gaming D 라데온 RX 570 D5 4GB 디앤디컴,919240,918990,918750,918510,918450,918220,918210,917970,917910,917670,917430,917370,917140,916890,916660,916650,916410,916360,916120,915880,915630,915400,915150,914920,914910,914680,914440,914200,913950,913710,913530
14981303,ASRock Phantom Gaming D 라데온 RX 6600 XT OC D6 8GB 디앤디컴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,1200000,1200000,1200000,1200000,1200000,1200000,0,0,0,0,0
14979707,ASRock Phantom Gaming D 라데온 RX 6600 XT OC D6 8GB 에즈윈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,1100000,1100000,1100000,1100000,1100000,1100000,920000,845940,845700,845640,845400
13805543,ASRock Phantom Gaming D 라데온 RX 6700 XT OC D6 12GB 디앤디컴,1085400,1085150,1084910,1084670,1084430,1084190,1084140,1083890,1083650,1083410,1083170,1083110,1082880,1082630,1082390,1082150,1081920,1081680,1081440,1081200,1080950,1080710,1080650,1100370,1152000,1152000,1152000,1152000,1152000,1152000,1152000
13724549,ASRock Phantom Gaming D 라데온 RX 6700 XT OC D6 12GB 에즈윈,1068030,1068030,1068030,1067850,1067800,1067560,1067320,1067070,1066830,1066590,1066350,1066230,1066000,1065750,1065510,1065270,1065210,1064980,1074270,1080450,1080450,1080450,1080450,1149040,1165180,1211580,1272000,1272000,1272000,1272000,1272000
12947747,ASRock Phantom Gaming D 라데온 RX 6800 OC D6 16GB 에즈윈,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000
13110236,ASRock Phantom Gaming D 라데온 RX 6800 XT OC D6 16GB 디앤디컴,1510670,1510620,1510370,1510310,1510250,1510070,1545900,1545900,1545900,1545900,1545900,1545900,1545900,1600000,1600000,1600000,1600000,1708910,1708850,1708800,1708550,1708320,1708070,1707840,1707830,1707650,1707470,1707420,1707170,1706940,1706930
12947888,ASRock Phantom Gaming D 라데온 RX 6800 XT OC D6 16GB 에즈윈,1410690,1410690,1410690,1410510,1410270,1564960,1564720,1564480,1564180,1577440,1581690,1581460,0,1680000,1680000,1680000,1680000,2085300,2085300,2085300,2085300,2085300,2085300,2085300,2085300,2085300,2085300,2085300,2085300,2085300,2085300
13110281,ASRock Phantom Gaming D 라데온 RX 6900 XT OC D6 16GB 디앤디컴,2288090,2288090,2288090,2124010,2124010,2124010,2124010,2124010,2124010,2331430,2331430,2331430,2331430,2331430,2331430,2331430,2331430,2331430,2307170,2132150,2132150,2132150,2132150,2132150,2132150,2132150,2132150,2132150,2132150,2132150,2132150
12948176,ASRock Phantom Gaming D 라데온 RX 6900 XT OC D6 16GB 에즈윈,1886400,1886400,1886400,1854960,1854720,1854480,1854310,1854070,1854060,1938800,1938800,1938800,1938800,1938800,1938800,1938800,1938800,1938800,1938800,1917590,1917350,1917110,1917050,1916820,1916580,1916340,1916100,1915860,1915610,1915370,1915200
10712151,ASRock 라데온 RX 5600 XT CHALLENGER D OC D6 6GB 에즈윈,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860
14981414,ASRock 라데온 RX 6600 XT CHALLENGER D OC D6 8GB 디앤디컴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
