12204407,ASUS ROG STRIX 지포스 RTX 3080 O10G GAMING OC D6X 10GB,1221990,1222000,1222000,1222000,1222000,1222000,1180100,1157190,1157110,0,1157020,1156940,1156840,1100000,1100000,1100000,1157190,1157110,1100000,1100000,1222000,1100000,1100000,1221990,1221990,1221990,1237600
14474075,ASUS ROG STRIX 지포스 RTX 3080 O10G GAMING OC D6X 10GB White,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280,1809280
16249895,ASUS ROG STRIX 지포스 RTX 3080 O12G GAMING OC D6X 12GB,1350700,1293550,1293550,1293550,1293550,1293550,1293550,0,1293550,0,1293550,1293550,1293550,0,1293500,1293500,1293500,1293500,1293510,1293510,1293550,1293550,1293550,1293550,1293550,1293550,1293550
14379923,ASUS ROG STRIX 지포스 RTX 3080 Ti GAMING D6X 12GB,1605000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14379920,ASUS ROG STRIX 지포스 RTX 3080 Ti O12G GAMING OC D6X 12GB,1558500,1523600,1523600,1523600,1523600,1523600,1523600,1523600,1523600,1523600,1523600,1568000,1522130,1522130,1522130,1522130,1522130,1522130,1567990,1910400,1990000,1990000,1990000,1990000,1990000,2039000,2039000
12204422,ASUS ROG STRIX 지포스 RTX 3090 O24G GAMING OC D6X 24GB,2129560,1989680,1989680,1989680,1989680,1945880,0,1960850,1960790,1960750,1960680,1960590,1960500,1960410,1960340,1960000,1960000,1960000,1960000,1959790,1959740,1959690,1959680,1959670,1959660,1959630,0
14081975,ASUS ROG STRIX 지포스 RTX 3090 O24G GAMING OC D6X 24GB White,0,0,0,0,1988200,1988200,0,1967990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16288850,ASUS TUF Gaming 라데온 RX 6500 XT O4G OC D6 4GB 대원CTS,274320,274310,274290,274220,274160,274090,274030,273980,273910,273890,273820,273740,273670,273610,273590,273520,273490,273430,273410,273340,273330,273310,273290,273270,273260,273230,273200
13647839,ASUS TUF Gaming 라데온 RX 6700 XT O12G OC D6 12GB,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000,1248000
13653428,ASUS TUF Gaming 라데온 RX 6700 XT O12G OC D6 12GB 대원CTS,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000,729000
