15129071,AMD 라데온 PRO W6600 D6 8GB 대원CTS,951380,951150,950910,950660,950420,950190,950000,0,0,0,0,0,0,0,0,0,946700,0,0,0,0,0,945040,944860,944190,943940,943760,943180,942940,942880,942150
14474690,AMD 라데온 RX 6900 XT Liquid Cooled D6 16GB,0,0,0,0,0,0,0,0,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150,2159150
10394691,ASRock Phantom Gaming D 라데온 RX 570 D5 4GB 디앤디컴,889640,889580,889340,889100,888860,888810,888560,888330,888090,887850,887610,887360,887120,886890,886650,886460,886400,886160,885930,885920,885690,885560,885500,885260,885080,884840,884790,884600,884540,884310,884120
14981303,ASRock Phantom Gaming D 라데온 RX 6600 XT OC D6 8GB 디앤디컴,1200000,1200000,0,0,0,0,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000
14979707,ASRock Phantom Gaming D 라데온 RX 6600 XT OC D6 8GB 에즈윈,1200000,1200000,0,0,0,0,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,943000,943000,943000,884960,868000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000
13805543,ASRock Phantom Gaming D 라데온 RX 6700 XT OC D6 12GB 디앤디컴,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000
13724549,ASRock Phantom Gaming D 라데온 RX 6700 XT OC D6 12GB 에즈윈,1800000,1800000,0,0,0,0,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000
12947747,ASRock Phantom Gaming D 라데온 RX 6800 OC D6 16GB 에즈윈,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000
13110236,ASRock Phantom Gaming D 라데온 RX 6800 XT OC D6 16GB 디앤디컴,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000
12947888,ASRock Phantom Gaming D 라데온 RX 6800 XT OC D6 16GB 에즈윈,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200,2131200
13110281,ASRock Phantom Gaming D 라데온 RX 6900 XT OC D6 16GB 디앤디컴,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000,3550000
12948176,ASRock Phantom Gaming D 라데온 RX 6900 XT OC D6 16GB 에즈윈,1975030,1974970,1974740,1974670,1974610,1974430,1974370,1974130,1973890,1973650,1973470,1973360,1973170,1973000,1972760,1972520,1972280,1947520,1947230,1947040,1946980,1946930,1946740,1946620,1946440,1946200,1946150,1945960,1945790,1945600,1945370
10712151,ASRock 라데온 RX 5600 XT CHALLENGER D OC D6 6GB 에즈윈,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860,1412860
15509600,ASRock 라데온 RX 6600 CHALLENGER D D6 8GB 디앤디컴,755290,755050,754820,754630,754390,754160,743140,730130,727770,727630,715570,715510,715270,754810,704120,703930,703010,702670,702480,702430,702190,702010,701820,701760,701580,701340,701290,701100,700870,700680,700570
15446684,ASRock 라데온 RX 6600 CHALLENGER D D6 8GB 에즈윈,783140,783010,782780,777950,777760,777710,756520,756280,756050,755810,755570,755330,755080,714000,706200,702960,702770,702540,702300,702060,701810,701530,701350,701110,700810,700610,700430,700210,699880,699640,699400
14981414,ASRock 라데온 RX 6600 XT CHALLENGER D OC D6 8GB 디앤디컴,899070,898890,898660,899070,899070,879320,879320,879320,879320,879310,879140,878900,878660,799000,830850,879310,879070,879020,878780,878590,878360,878230,878110,878060,877870,877810,877570,877390,822160,821910,821680
14980142,ASRock 라데온 RX 6600 XT CHALLENGER D OC D6 8GB 에즈윈,879800,879800,879800,879800,879800,879800,879800,879800,879800,879800,879800,879800,879800,879800,879800,869200,869200,869200,869200,869200,826620,819490,819260,819080,818960,818720,818600,797400,814640,814400,834600
14981363,ASRock 라데온 RX 6600 XT CHALLENGER Pro OC D6 8GB 디앤디컴,1100000,1100000,0,0,0,0,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000
14979914,ASRock 라데온 RX 6600 XT CHALLENGER Pro OC D6 8GB 에즈윈,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000,1100000
13805453,ASRock 라데온 RX 6700 XT CHALLENGER D D6 12GB 디앤디컴,2000000,2000000,0,0,0,0,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000
13645739,ASRock 라데온 RX 6700 XT CHALLENGER D D6 12GB 에즈윈,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000,1573000
15189572,ASRock 라데온 RX 6700 XT CHALLENGER D OC D6 12GB 디앤디컴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13805687,ASRock 라데온 RX 6700 XT CHALLENGER Pro OC D6 12GB 디앤디컴,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000
13645580,ASRock 라데온 RX 6700 XT CHALLENGER Pro OC D6 12GB 에즈윈,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000,1960000
13083704,ASRock 라데온 RX 6800 CHALLENGER Pro OC D6 16GB 에즈윈,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000
