1,1064
2,1072
3,1076
4,1078
5,1076
6,1080
7,1080
8,1080
9,1079
10,1082
11,1090
12,1095
13,1089
14,1093
15,1091
16,1098
17,1116
18,1127
19,1137
20,1148
21,1149
22,1161
23,1169
24,1202
25,1240
26,1230
27,1248
28,1259
